date,SOX,TWII,DXY,US10Y,VIX,NASDAQ,top5_net,top10_net
2005-04-04,409.2220153808594,6019.90234375,84.77999877929688,4.455999851226807,14.109999656677246,1991.0699462890625,999998.0,-17120.0
2005-04-05,409.7117614746094,,84.66000366210938,4.46999979019165,13.680000305175781,1999.3199462890625,,
2005-04-06,410.6712951660156,6013.46240234375,84.68000030517578,4.435999870300293,13.149999618530273,1999.1400146484375,999998.0,-16870.0
2005-04-07,418.7673645019531,5971.732421875,84.87000274658203,4.4720001220703125,12.329999923706055,2018.7900390625,999998.0,-16142.0
2005-04-08,416.74835205078125,6024.0419921875,84.47000122070312,4.491000175476074,12.619999885559082,1999.3499755859375,999998.0,-15113.0
2005-04-11,413.4099426269531,5979.392578125,84.16000366210938,4.445000171661377,11.979999542236328,1992.1199951171875,999998.0,-15465.0
2005-04-12,412.9402160644531,5993.8623046875,84.41999816894531,4.360000133514404,11.300000190734863,2005.4000244140625,999998.0,-15364.0
2005-04-13,401.735595703125,5998.05224609375,84.41999816894531,4.374000072479248,13.3100004196167,1974.3699951171875,999998.0,-15629.0
2005-04-14,395.51861572265625,5976.65283203125,85.0,4.357999801635742,14.529999732971191,1946.7099609375,999998.0,-17294.0
2005-04-15,382.4549560546875,5888.34326171875,84.55999755859375,4.270999908447266,17.739999771118164,1908.1500244140625,999998.0,-19820.0
2005-04-18,385.66339111328125,5715.134765625,84.0,4.249000072479248,16.559999465942383,1912.9200439453125,999998.0,-16612.0
2005-04-19,392.3701477050781,5748.32421875,83.76000213623047,4.203000068664551,14.960000038146973,1932.3599853515625,999998.0,-13372.0
2005-04-20,383.7843017578125,5692.984375,83.5199966430664,4.210999965667725,16.920000076293945,1913.760009765625,999998.0,-11811.0
2005-04-21,394.52911376953125,5721.96484375,83.69999694824219,4.300000190734863,14.40999984741211,1962.4100341796875,999998.0,-15926.0
2005-04-22,389.1617126464844,5747.06396484375,83.5,4.255000114440918,15.380000114440918,1932.18994140625,999998.0,-15010.0
2005-04-25,391.2507019042969,5758.2841796875,83.81999969482422,4.250999927520752,14.619999885559082,1950.780029296875,999998.0,-14111.0
2005-04-26,388.4320373535156,5805.2236328125,83.95999908447266,4.267000198364258,14.90999984741211,1927.43994140625,999998.0,-12439.0
2005-04-27,387.54248046875,5778.244140625,84.12000274658203,4.236999988555908,14.869999885559082,1930.4300537109375,999998.0,-10131.0
2005-04-28,384.15411376953125,5842.2431640625,84.3499984741211,4.172999858856201,16.860000610351562,1904.1800537109375,999998.0,-10041.0
2005-04-29,385.4634704589844,5818.04345703125,84.43000030517578,4.201000213623047,15.3100004196167,1921.6500244140625,999998.0,-10219.0
2005-05-02,385.0836486816406,,84.48999786376953,4.193999767303467,15.119999885559082,1928.6500244140625,,
2005-05-03,384.89373779296875,5818.19384765625,84.51000213623047,4.185999870300293,14.529999732971191,1933.0699462890625,999998.0,-9537.0
2005-05-04,394.18927001953125,5803.65380859375,84.0,4.185999870300293,13.850000381469727,1962.22998046875,999998.0,-9881.0
2005-05-05,394.1293029785156,5927.47265625,83.94000244140625,4.1620001792907715,13.979999542236328,1961.800048828125,999998.0,-12477.0
2005-05-06,396.6280822753906,5967.9326171875,84.61000061035156,4.265999794006348,14.050000190734863,1967.3499755859375,999998.0,-11038.0
2005-05-09,398.3472595214844,5966.82275390625,84.63999938964844,4.2779998779296875,13.75,1979.6700439453125,999998.0,-8167.0
2005-05-10,394.2392272949219,5949.7724609375,84.44999694824219,4.2220001220703125,14.90999984741211,1962.77001953125,999998.0,-7644.0
2005-05-11,395.67852783203125,5917.1025390625,84.94000244140625,4.202000141143799,14.449999809265137,1971.550048828125,999998.0,-8398.0
2005-05-12,396.8279724121094,5934.57275390625,85.48999786376953,4.184000015258789,16.1200008392334,1963.8800048828125,999998.0,-7407.0
2005-05-13,408.0325927734375,5981.45263671875,86.0999984741211,4.120999813079834,16.31999969482422,1976.780029296875,999998.0,-9872.0
2005-05-16,410.9111633300781,5925.8525390625,86.12000274658203,4.125,15.680000305175781,1994.4300537109375,999998.0,-14831.0
2005-05-17,414.3594970703125,5893.98291015625,86.20999908447266,4.117000102996826,14.569999694824219,2004.1500244140625,999998.0,-15970.0
2005-05-18,418.68743896484375,5890.80322265625,85.81999969482422,4.067999839782715,13.630000114440918,2030.6500244140625,999998.0,-14737.0
2005-05-19,419.8868408203125,5970.6826171875,86.08999633789062,4.107999801635742,13.319999694824219,2042.5799560546875,999998.0,-8171.0
2005-05-20,425.02435302734375,5954.66259765625,86.62999725341797,4.125,13.140000343322754,2046.4200439453125,999998.0,-6500.0
2005-05-23,423.6549987792969,5885.42333984375,86.4000015258789,4.072000026702881,12.949999809265137,2056.64990234375,999998.0,-7076.0
2005-05-24,430.2218322753906,5909.0732421875,86.37000274658203,4.0370001792907715,12.6899995803833,2061.6201171875,999998.0,-6112.0
2005-05-25,425.484130859375,5888.5029296875,86.3499984741211,4.072000026702881,12.579999923706055,2050.1201171875,999998.0,-4866.0
2005-05-26,433.3902893066406,5939.392578125,86.8499984741211,4.080999851226807,12.239999771118164,2071.239990234375,999998.0,-3885.0
2005-05-27,430.2218322753906,5991.52197265625,86.41999816894531,4.072999954223633,12.149999618530273,2075.72998046875,999998.0,-3166.0
2005-05-30,,6009.4921875,,,,,999998.0,-2271.0
2005-05-31,428.7425537109375,6011.5322265625,87.76000213623047,4.00600004196167,13.289999961853027,2068.219970703125,999998.0,1950.0
2005-06-01,431.9010009765625,5971.5927734375,88.11000061035156,3.9070000648498535,12.359999656677246,2087.860107421875,999998.0,2126.0
2005-06-02,439.857177734375,6039.4521484375,87.75,3.890000104904175,11.84000015258789,2097.800048828125,999998.0,2013.0
2005-06-03,434.04998779296875,6107.92236328125,88.04000091552734,3.9790000915527344,12.149999618530273,2071.429931640625,999998.0,4249.0
2005-06-06,432.0709228515625,6137.5419921875,87.5999984741211,3.9619998931884766,12.279999732971191,2075.760009765625,999998.0,6722.0
2005-06-07,427.313232421875,6105.76220703125,87.48999786376953,3.9110000133514404,12.390000343322754,2067.159912109375,999998.0,8381.0
2005-06-08,430.0618896484375,6161.63134765625,87.87999725341797,3.940000057220459,12.699999809265137,2060.179931640625,999998.0,5815.0
2005-06-09,438.2779235839844,6145.89111328125,88.06999969482422,3.9649999141693115,12.079999923706055,2076.909912109375,999998.0,5149.0
2005-06-10,430.54168701171875,6192.3212890625,88.69000244140625,4.046999931335449,11.960000038146973,2063.0,999998.0,4746.0
2005-06-13,430.11187744140625,6231.02099609375,88.94999694824219,4.085999965667725,11.649999618530273,2068.9599609375,999998.0,2656.0
2005-06-14,425.4441223144531,6205.73095703125,89.26000213623047,4.126999855041504,11.789999961853027,2069.0400390625,999998.0,-796.0
2005-06-15,427.02337646484375,6252.07080078125,88.6500015258789,4.114999771118164,11.460000038146973,2074.919921875,999998.0,-3816.0
2005-06-16,429.1223449707031,6282.380859375,88.72000122070312,4.076000213623047,11.149999618530273,2089.14990234375,999998.0,-5430.0
2005-06-17,430.3017883300781,6293.53076171875,87.7300033569336,4.078000068664551,11.479999542236328,2090.110107421875,999998.0,-2660.0
2005-06-20,428.09283447265625,6296.86083984375,88.48999786376953,4.103000164031982,11.470000267028809,2088.1298828125,999998.0,-2632.0
2005-06-21,431.1513671875,6278.4306640625,88.18000030517578,4.048999786376953,11.079999923706055,2091.070068359375,999998.0,-4355.0
2005-06-22,433.4702453613281,6357.80029296875,88.55999755859375,3.944999933242798,11.050000190734863,2092.030029296875,999998.0,-9001.0
2005-06-23,435.03948974609375,6373.830078125,89.12000274658203,3.9590001106262207,12.130000114440918,2070.659912109375,999998.0,-14407.0
2005-06-24,426.7934875488281,6340.66015625,88.77999877929688,3.9140000343322754,12.180000305175781,2053.27001953125,999998.0,-16460.0
2005-06-27,421.16619873046875,6302.9609375,88.44999694824219,3.9019999504089355,12.520000457763672,2045.199951171875,999998.0,-18887.0
2005-06-28,424.984375,6316.810546875,88.98999786376953,3.9760000705718994,11.579999923706055,2069.889892578125,999998.0,-21355.0
2005-06-29,421.16619873046875,6231.62109375,89.11000061035156,3.990000009536743,11.770000457763672,2068.889892578125,999998.0,-18513.0
2005-06-30,418.8673400878906,6241.9111328125,89.11000061035156,3.944999933242798,12.039999961853027,2056.9599609375,999998.0,-17623.0
2005-07-01,419.15716552734375,6272.11083984375,90.12999725341797,4.048999786376953,11.399999618530273,2057.3701171875,999998.0,-16981.0
2005-07-04,,6271.1708984375,90.43000030517578,,,,999998.0,-16143.0
2005-07-05,425.6640319824219,6232.01123046875,90.44000244140625,4.098999977111816,11.680000305175781,2078.75,999998.0,-14163.0
2005-07-06,430.1218566894531,6222.02099609375,90.37999725341797,4.074999809265137,12.270000457763672,2068.64990234375,999998.0,-13475.0
2005-07-07,431.68115234375,6212.5712890625,90.27999877929688,4.031000137329102,12.489999771118164,2075.659912109375,999998.0,-13930.0
2005-07-08,442.5358581542969,6201.37109375,90.25,4.109000205993652,11.449999809265137,2112.8798828125,999998.0,-16071.0
2005-07-11,451.381591796875,6298.83056640625,89.45999908447266,4.1020002365112305,11.279999732971191,2135.429931640625,999998.0,-18392.0
2005-07-12,455.8794250488281,6358.7802734375,88.41000366210938,4.140999794006348,10.949999809265137,2143.14990234375,999998.0,-21534.0
2005-07-13,457.92840576171875,6377.06005859375,89.30999755859375,4.163000106811523,10.84000015258789,2144.110107421875,999998.0,-25237.0
2005-07-14,463.70562744140625,6418.3203125,89.4000015258789,4.179999828338623,10.8100004196167,2152.820068359375,999998.0,-28798.0
2005-07-15,463.415771484375,6410.56005859375,89.72000122070312,4.175000190734863,10.329999923706055,2156.780029296875,999998.0,-26762.0
2005-07-18,460.61712646484375,,89.63999938964844,4.2230000495910645,10.770000457763672,2144.8701171875,,
2005-07-19,468.5232849121094,6416.31005859375,89.8499984741211,4.189000129699707,10.449999809265137,2173.179931640625,999998.0,-32229.0
2005-07-20,476.49945068359375,6423.7802734375,89.33999633789062,4.177000045776367,10.229999542236328,2188.570068359375,999998.0,-36184.0
2005-07-21,468.71319580078125,6394.0,88.93000030517578,4.2820000648498535,10.970000267028809,2178.60009765625,999998.0,-30952.0
2005-07-22,474.9601745605469,6380.7001953125,89.63999938964844,4.2230000495910645,10.520000457763672,2179.739990234375,999998.0,-33899.0
2005-07-25,471.941650390625,6420.42041015625,89.5999984741211,4.247000217437744,11.100000381469727,2166.739990234375,999998.0,-34151.0
2005-07-26,476.8092956542969,6366.13037109375,90.0,4.238999843597412,10.989999771118164,2175.989990234375,999998.0,-35474.0
2005-07-27,473.66082763671875,6327.220703125,89.7300033569336,4.261000156402588,10.359999656677246,2186.219970703125,999998.0,-35660.0
2005-07-28,474.0506286621094,6375.6103515625,89.33999633789062,4.196000099182129,10.520000457763672,2198.43994140625,999998.0,-37119.0
2005-07-29,474.2105407714844,6311.95068359375,89.3499984741211,4.285999774932861,11.569999694824219,2184.830078125,999998.0,-37681.0
2005-08-01,474.14056396484375,6307.90087890625,88.80000305175781,4.318999767303467,12.079999923706055,2195.3798828125,999998.0,-37496.0
2005-08-02,485.9648742675781,6343.51025390625,88.76000213623047,4.335999965667725,11.75,2218.14990234375,999998.0,-36745.0
2005-08-03,484.0557861328125,6455.5400390625,87.98999786376953,4.300000190734863,11.829999923706055,2216.81005859375,999998.0,-39134.0
2005-08-04,472.31146240234375,6445.97998046875,87.80000305175781,4.318999767303467,12.520000457763672,2191.320068359375,999998.0,-39432.0
2005-08-05,470.9621276855469,,88.05999755859375,4.392000198364258,12.479999542236328,2177.909912109375,,
2005-08-08,465.6346740722656,6380.0,87.91999816894531,4.419000148773193,13.210000038146973,2164.389892578125,999998.0,-40369.0
2005-08-09,471.281982421875,6379.97021484375,87.88999938964844,4.394000053405762,12.399999618530273,2174.18994140625,999998.0,-41532.0
2005-08-10,465.5247497558594,6356.81005859375,87.61000061035156,4.4039998054504395,12.380000114440918,2157.81005859375,999998.0,-39958.0
2005-08-11,468.8231506347656,6353.68017578125,87.0999984741211,4.334000110626221,12.420000076293945,2174.550048828125,999998.0,-37490.0
2005-08-12,462.60614013671875,6350.8701171875,86.9800033569336,4.23799991607666,12.739999771118164,2156.89990234375,999998.0,-37046.0
2005-08-15,467.5337829589844,6245.10107421875,87.31999969482422,4.269999980926514,12.260000228881836,2167.0400390625,999998.0,-36839.0
2005-08-16,457.9784240722656,6242.37109375,87.43000030517578,4.2270002365112305,13.520000457763672,2137.06005859375,999998.0,-31347.0
2005-08-17,463.9255065917969,6241.89111328125,88.0,4.2729997634887695,13.300000190734863,2145.14990234375,999998.0,-25700.0
2005-08-18,461.0569152832031,6205.06103515625,88.58999633789062,4.216000080108643,13.420000076293945,2136.080078125,999998.0,-25320.0
2005-08-19,462.0464172363281,6158.9111328125,88.58000183105469,4.210999965667725,13.420000076293945,2135.56005859375,999998.0,-26376.0
2005-08-22,467.4938049316406,6206.62109375,88.13999938964844,4.218999862670898,13.420000076293945,2141.409912109375,999998.0,-25671.0
2005-08-23,467.29388427734375,6195.1513671875,88.08000183105469,4.186999797821045,13.34000015258789,2137.25,999998.0,-25515.0
2005-08-24,463.74560546875,6127.21240234375,87.91000366210938,4.178999900817871,14.170000076293945,2128.909912109375,999998.0,-26992.0
2005-08-25,466.8240966796875,6109.63232421875,87.63999938964844,4.159999847412109,13.729999542236328,2134.3701171875,999998.0,-26454.0
2005-08-26,463.7955627441406,6136.52197265625,87.86000061035156,4.189000129699707,13.720000267028809,2120.77001953125,999998.0,-29005.0
2005-08-29,470.0225830078125,6049.412109375,88.25,4.172999858856201,13.520000457763672,2137.64990234375,999998.0,-29538.0
2005-08-30,468.4033508300781,6032.09228515625,88.3499984741211,4.090000152587891,13.649999618530273,2129.760009765625,999998.0,-28595.0
2005-08-31,473.5208740234375,6033.4423828125,87.58000183105469,4.019999980926514,12.600000381469727,2152.090087890625,999998.0,-29343.0
2005-09-01,468.1434631347656,,86.55000305175781,4.019000053405762,13.149999618530273,2147.89990234375,,
2005-09-02,467.1939392089844,6116.02197265625,86.30000305175781,4.0289998054504395,13.569999694824219,2141.070068359375,999998.0,-26967.0
2005-09-05,,6098.751953125,,,,,999998.0,-26625.0
2005-09-06,474.48040771484375,6140.1123046875,86.56999969482422,4.085000038146973,12.930000305175781,2166.860107421875,999998.0,-26006.0
2005-09-07,473.1710510253906,6141.1123046875,86.97000122070312,4.138000011444092,12.520000457763672,2172.030029296875,999998.0,-22376.0
2005-09-08,478.57843017578125,6149.85107421875,87.04000091552734,4.138999938964844,12.930000305175781,2166.030029296875,999998.0,-21400.0
2005-09-09,481.92681884765625,6119.0322265625,86.88999938964844,4.123000144958496,11.979999542236328,2175.510009765625,999998.0,-19987.0
2005-09-12,480.8573303222656,6164.951171875,87.70999908447266,4.169000148773193,11.649999618530273,2182.830078125,999998.0,-18565.0
2005-09-13,481.966796875,6169.05126953125,87.75,4.133999824523926,12.390000343322754,2171.75,999998.0,-15370.0
2005-09-14,477.8787536621094,6148.67138671875,87.66999816894531,4.168000221252441,12.90999984741211,2149.330078125,999998.0,-15407.0
2005-09-15,473.0311279296875,6082.5322265625,88.12999725341797,4.214000225067139,12.489999771118164,2146.14990234375,999998.0,-16636.0
2005-09-16,474.5403747558594,6031.21240234375,88.05000305175781,4.26200008392334,11.220000267028809,2160.35009765625,999998.0,-16029.0
2005-09-19,467.9136047363281,6035.56201171875,88.44000244140625,4.247000217437744,12.140000343322754,2145.260009765625,999998.0,-16514.0
2005-09-20,466.0345153808594,6105.322265625,88.5999984741211,4.243000030517578,12.640000343322754,2131.330078125,999998.0,-15715.0
2005-09-21,457.93841552734375,6067.31201171875,88.13999938964844,4.188000202178955,13.789999961853027,2106.639892578125,999998.0,-15432.0
2005-09-22,456.888916015625,5972.03271484375,88.55999755859375,4.176000118255615,13.329999923706055,2110.780029296875,999998.0,-13692.0
2005-09-23,460.4971923828125,5925.5126953125,89.20999908447266,4.248000144958496,12.960000038146973,2116.840087890625,999998.0,-17749.0
2005-09-26,462.60614013671875,5930.1728515625,89.11000061035156,4.294000148773193,13.039999961853027,2121.4599609375,999998.0,-15719.0
2005-09-27,456.908935546875,5945.0224609375,89.5999984741211,4.301000118255615,12.760000228881836,2116.419921875,999998.0,-15469.0
2005-09-28,459.03790283203125,5931.3525390625,89.47000122070312,4.26200008392334,12.630000114440918,2115.39990234375,999998.0,-16079.0
2005-09-29,466.1344299316406,6009.96240234375,89.4000015258789,4.289000034332275,12.239999771118164,2141.219970703125,999998.0,-15917.0
2005-09-30,475.0901184082031,6118.58203125,89.5199966430664,4.328000068664551,11.920000076293945,2151.68994140625,999998.0,-12987.0
2005-10-03,477.8787536621094,6123.89208984375,90.12999725341797,4.386000156402588,12.460000038146973,2155.429931640625,999998.0,-12873.0
2005-10-04,472.6912841796875,6142.09228515625,90.0999984741211,4.375999927520752,13.199999809265137,2139.360107421875,999998.0,-9701.0
2005-10-05,466.1944274902344,6134.98193359375,89.9800033569336,4.361000061035156,14.550000190734863,2103.02001953125,999998.0,-6531.0
2005-10-06,458.1283264160156,6095.7822265625,88.66000366210938,4.366000175476074,14.960000038146973,2084.080078125,999998.0,-7016.0
2005-10-07,460.886962890625,6081.81201171875,89.16999816894531,4.361000061035156,14.59000015258789,2090.35009765625,999998.0,-6566.0
2005-10-10,445.9342346191406,,89.45999908447266,,15.550000190734863,2078.919921875,,
2005-10-11,438.497802734375,6066.56201171875,89.97000122070312,4.383999824523926,15.630000114440918,2061.090087890625,999998.0,-7771.0
2005-10-12,436.7586669921875,5987.3720703125,89.62999725341797,4.440999984741211,16.219999313354492,2037.469970703125,999998.0,-11696.0
2005-10-13,446.1141357421875,5960.08251953125,89.80999755859375,4.474999904632568,16.469999313354492,2047.219970703125,999998.0,-14314.0
2005-10-14,442.47589111328125,5969.04248046875,89.3499984741211,4.491000175476074,14.869999885559082,2064.830078125,999998.0,-14811.0
2005-10-17,444.5049133300781,5826.2431640625,89.80000305175781,4.488999843597412,14.670000076293945,2070.300048828125,999998.0,-12151.0
2005-10-18,439.0875244140625,5830.76318359375,90.29000091552734,4.480999946594238,15.329999923706055,2056.0,999998.0,-10941.0
2005-10-19,439.1875,5694.134765625,89.98999786376953,4.4629998207092285,13.5,2091.239990234375,999998.0,-9497.0
2005-10-20,439.5972900390625,5747.97412109375,89.91000366210938,4.459000110626221,16.110000610351562,2068.110107421875,999998.0,-10806.0
2005-10-21,441.6363220214844,5738.73388671875,90.30999755859375,4.389999866485596,16.1299991607666,2082.2099609375,999998.0,-11672.0
2005-10-24,446.57391357421875,5717.25439453125,90.11000061035156,4.446000099182129,14.739999771118164,2115.830078125,999998.0,-8657.0
2005-10-25,441.9261779785156,5721.28466796875,89.23999786376953,4.507999897003174,14.529999732971191,2109.449951171875,999998.0,-8253.0
2005-10-26,439.3674011230469,5700.69482421875,89.48999786376953,4.591000080108643,14.59000015258789,2100.050048828125,999998.0,-10353.0
2005-10-27,427.4331970214844,5661.15478515625,89.0999984741211,4.558000087738037,16.020000457763672,2063.81005859375,999998.0,-9717.0
2005-10-28,424.6645202636719,5632.94482421875,89.58999633789062,4.566999912261963,14.25,2089.8798828125,999998.0,-10376.0
2005-10-31,432.4307861328125,5764.27392578125,90.06999969482422,4.559000015258789,15.319999694824219,2120.300048828125,999998.0,-10033.0
2005-11-01,428.332763671875,5798.38427734375,90.08000183105469,4.577000141143799,14.850000381469727,2114.050048828125,999998.0,-8207.0
2005-11-02,441.0066223144531,5870.34326171875,89.72000122070312,4.610000133514404,13.479999542236328,2144.31005859375,999998.0,-3463.0
2005-11-03,449.3125915527344,5857.98291015625,90.44000244140625,4.644000053405762,13.0,2160.219970703125,999998.0,-715.0
