date,SOX,TWII,DXY,USDTWD,US10Y,VIX,NASDAQ,top5_net,top10_net
2008-04-03,370.3108215332031,8596.2998046875,72.22000122070312,30.454999923706055,3.5910000801086426,23.209999084472656,2363.300048828125,999998.0,-1635.0
2008-04-04,368.8915100097656,,72.0199966430664,30.48900032043457,3.4809999465942383,22.450000762939453,2370.97998046875,,
2008-04-07,369.3712463378906,8729.75,72.19999694824219,30.450000762939453,3.555999994277954,22.420000076293945,2364.830078125,999998.0,-1635.0
2008-04-08,359.13623046875,8672.8095703125,72.2300033569336,30.530000686645508,3.558000087738037,22.360000610351562,2348.760009765625,999998.0,-1635.0
2008-04-09,364.6635437011719,8667.8896484375,71.83000183105469,30.459999084472656,3.4660000801086426,22.809999465942383,2322.1201171875,999998.0,-1634.0
2008-04-10,371.1803894042969,8829.3603515625,72.12000274658203,30.274999618530273,3.5320000648498535,21.979999542236328,2351.699951171875,999998.0,-1633.0
2008-04-11,358.50653076171875,8909.5390625,71.80999755859375,30.309999465942383,3.4709999561309814,23.459999084472656,2290.239990234375,999998.0,-1623.0
2008-04-14,352.3894958496094,8892.638671875,71.87999725341797,30.344999313354492,3.503000020980835,23.81999969482422,2275.820068359375,999998.0,-1611.0
2008-04-15,351.6698303222656,8924.7392578125,72.0199966430664,30.267000198364258,3.569999933242798,22.780000686645508,2286.0400390625,999998.0,-1611.0
2008-04-16,370.8405456542969,9065.998046875,71.41000366210938,30.174999237060547,3.696000099182129,20.530000686645508,2350.110107421875,999998.0,-1611.0
2008-04-17,368.1018981933594,9090.3876953125,71.68000030517578,30.30500030517578,3.7290000915527344,20.3700008392334,2341.830078125,999998.0,-1182.0
2008-04-18,377.1575012207031,9074.2978515625,72.01000213623047,30.270000457763672,3.743000030517578,20.1299991607666,2402.969970703125,999998.0,-1200.0
2008-04-21,382.89471435546875,9083.2783203125,71.6500015258789,30.274999618530273,3.7119998931884766,20.5,2408.0400390625,999998.0,-1194.0
2008-04-22,370.4007568359375,9037.208984375,71.33000183105469,30.25200080871582,3.7200000286102295,20.8700008392334,2376.93994140625,999998.0,-1221.0
2008-04-23,385.64337158203125,9008.44921875,71.81999969482422,30.309999465942383,3.7300000190734863,20.260000228881836,2405.2099609375,999998.0,-1233.0
2008-04-24,391.2406921386719,8990.2890625,72.54000091552734,30.350000381469727,3.8269999027252197,20.059999465942383,2428.919921875,999998.0,-1232.0
2008-04-25,390.9808349609375,8947.7890625,72.79000091552734,30.34000015258789,3.865999937057495,19.59000015258789,2422.929931640625,999998.0,-1302.0
2008-04-28,390.1112365722656,9079.5576171875,72.79000091552734,30.40999984741211,3.8350000381469727,19.639999389648438,2424.39990234375,999998.0,-1297.0
2008-04-29,390.85089111328125,8891.69921875,72.88999938964844,30.44700050354004,3.825000047683716,20.239999771118164,2426.10009765625,999998.0,-1302.0
2008-04-30,384.9737243652344,8919.87890625,72.51000213623047,30.475000381469727,3.759000062942505,20.790000915527344,2412.800048828125,999998.0,-1247.0
2008-05-01,400.0964050292969,,73.27999877929688,,3.749000072479248,18.8799991607666,2480.7099609375,,
2008-05-02,399.6566162109375,8963.5888671875,73.5,30.440000534057617,3.8450000286102295,18.18000030517578,2476.989990234375,999998.0,-1253.0
2008-05-05,396.6680603027344,8837.0302734375,73.19000244140625,30.45599937438965,3.8450000286102295,18.899999618530273,2464.1201171875,999998.0,-1253.0
2008-05-06,402.8150939941406,8857.330078125,73.0,30.434999465942383,3.8929998874664307,18.209999084472656,2483.31005859375,999998.0,-1307.0
2008-05-07,397.3177490234375,8926.298828125,73.51000213623047,30.652000427246094,3.867000102996826,19.729999542236328,2438.489990234375,999998.0,-1307.0
2008-05-08,399.5666809082031,8866.580078125,73.4800033569336,30.819000244140625,3.805000066757202,19.399999618530273,2451.239990234375,999998.0,-1361.0
2008-05-09,398.3072814941406,8792.349609375,73.05000305175781,30.639999389648438,3.7669999599456787,19.40999984741211,2445.52001953125,999998.0,-1361.0
2008-05-12,402.9250183105469,8830.009765625,72.94999694824219,30.746999740600586,3.7750000953674316,17.790000915527344,2488.489990234375,999998.0,-1361.0
2008-05-13,406.9930725097656,8989.4892578125,73.2699966430664,30.93000030517578,3.9089999198913574,17.979999542236328,2495.1201171875,999998.0,-1299.0
2008-05-14,411.0910949707031,9018.37890625,73.4000015258789,31.030000686645508,3.937999963760376,17.65999984741211,2496.699951171875,999998.0,-1305.0
2008-05-15,419.5169982910156,9157.1376953125,73.3499984741211,30.829999923706055,3.8429999351501465,16.299999237060547,2533.72998046875,999998.0,-1321.0
2008-05-16,421.4660949707031,9197.3681640625,72.83999633789062,30.68000030517578,3.8499999046325684,16.469999313354492,2528.85009765625,999998.0,-1329.0
2008-05-19,418.1476745605469,9295.158203125,73.04000091552734,30.50200080871582,3.8389999866485596,17.010000228881836,2516.090087890625,999998.0,-1393.0
2008-05-20,405.3338623046875,9068.84765625,72.4000015258789,30.56999969482422,3.7760000228881836,17.579999923706055,2492.260009765625,999998.0,-1395.0
2008-05-21,401.37579345703125,9015.529296875,71.94000244140625,30.53499984741211,3.822000026702881,18.59000015258789,2448.27001953125,999998.0,-1399.0
2008-05-22,404.2843933105469,9007.9892578125,72.27999877929688,30.3799991607666,3.9210000038146973,18.049999237060547,2464.580078125,999998.0,-2067.0
2008-05-23,399.95648193359375,8834.6904296875,71.88999938964844,30.489999771118164,3.8310000896453857,19.549999237060547,2444.669921875,999998.0,-2032.0
2008-05-26,,8707.7900390625,,30.46500015258789,,,,999998.0,-2025.0
2008-05-27,406.9930725097656,8778.349609375,72.33999633789062,30.53499984741211,3.9210000038146973,19.639999389648438,2481.239990234375,999998.0,-2025.0
2008-05-28,408.30242919921875,8665.6904296875,72.55000305175781,30.530000686645508,4.008999824523926,19.06999969482422,2486.699951171875,999998.0,-1997.0
2008-05-29,406.9930725097656,8684.8798828125,73.0199966430664,30.469999313354492,4.078999996185303,18.139999389648438,2508.320068359375,999998.0,-1996.0
2008-05-30,414.99920654296875,8619.0400390625,72.87999725341797,30.399999618530273,4.046000003814697,17.829999923706055,2522.659912109375,999998.0,-2010.0
2008-06-02,409.1120300292969,8724.4296875,72.93000030517578,30.177000045776367,3.9709999561309814,19.829999923706055,2491.530029296875,999998.0,-2027.0
2008-06-03,407.6027526855469,8579.3896484375,73.23999786376953,30.3700008392334,3.8980000019073486,20.239999771118164,2480.47998046875,999998.0,-2027.0
2008-06-04,412.98016357421875,8627.759765625,73.41999816894531,30.41200065612793,3.940000057220459,20.799999237060547,2503.139892578125,999998.0,-2127.0
2008-06-05,417.32806396484375,8738.419921875,73.04000091552734,30.384000778198242,4.025000095367432,18.6299991607666,2549.93994140625,999998.0,-2184.0
2008-06-06,405.2839050292969,8745.3095703125,72.38999938964844,30.31999969482422,3.937999963760376,23.559999465942383,2474.56005859375,999998.0,-2184.0
2008-06-09,401.8955383300781,8587.919921875,72.8499984741211,30.329999923706055,3.992000102996826,23.1200008392334,2459.4599609375,999998.0,-2184.0
2008-06-10,395.06884765625,8369.9599609375,73.69999694824219,30.406999588012695,4.098999977111816,23.18000030517578,2448.93994140625,999998.0,-2184.0
2008-06-11,381.5154113769531,8345.5498046875,73.20999908447266,30.381999969482422,4.072999954223633,24.1200008392334,2394.010009765625,999998.0,-2184.0
2008-06-12,383.40447998046875,8062.2724609375,73.86000061035156,30.45800018310547,4.204999923706055,23.329999923706055,2404.35009765625,999998.0,-2184.0
2008-06-13,393.6195373535156,8105.55224609375,74.1500015258789,30.3700008392334,4.261000156402588,21.219999313354492,2454.5,999998.0,-2014.0
2008-06-16,399.5466613769531,8169.732421875,73.61000061035156,30.374000549316406,4.244999885559082,20.950000762939453,2474.780029296875,999998.0,-1905.0
2008-06-17,393.4096374511719,8201.75,73.51000213623047,30.288999557495117,4.224999904632568,21.1299991607666,2457.72998046875,999998.0,-1882.0
2008-06-18,384.2840576171875,8217.5400390625,73.44000244140625,30.39699935913086,4.1539998054504395,22.239999771118164,2429.7099609375,999998.0,-1731.0
2008-06-19,394.2392272949219,8047.70263671875,73.4800033569336,30.39900016784668,4.198999881744385,21.579999923706055,2462.06005859375,999998.0,-1182.0
2008-06-20,382.9247131347656,7902.40283203125,73.02999877929688,30.3700008392334,4.13700008392334,22.8700008392334,2406.090087890625,999998.0,-1181.0
2008-06-23,378.5268249511719,7876.45361328125,73.43000030517578,30.46299934387207,4.168000221252441,22.639999389648438,2385.739990234375,999998.0,-1175.0
2008-06-24,380.1360778808594,7738.08447265625,73.23999786376953,30.381999969482422,4.105000019073486,22.420000076293945,2368.280029296875,999998.0,-1177.0
2008-06-25,387.25262451171875,7855.0234375,72.93000030517578,30.31999969482422,4.114999771118164,21.139999389648438,2401.260009765625,999998.0,-1193.0
2008-06-26,369.821044921875,7811.76416015625,72.48999786376953,30.402999877929688,4.0329999923706055,23.93000030517578,2321.3701171875,999998.0,-1193.0
2008-06-27,368.9114990234375,7548.724609375,72.36000061035156,30.420000076293945,3.990000009536743,23.440000534057617,2315.6298828125,999998.0,-1202.0
2008-06-30,368.0019226074219,7523.50537109375,72.45999908447266,30.33799934387207,3.9790000915527344,23.950000762939453,2292.97998046875,999998.0,-1199.0
2008-07-01,365.86297607421875,7407.94580078125,72.37000274658203,,3.992000102996826,23.649999618530273,2304.969970703125,999998.0,-1212.0
2008-07-02,357.83685302734375,7353.826171875,72.02999877929688,30.405000686645508,3.9590001106262207,25.920000076293945,2251.4599609375,999998.0,-1212.0
2008-07-03,354.448486328125,7394.06591796875,72.73999786376953,30.389999389648438,3.9730000495910645,24.780000686645508,2245.3798828125,999998.0,-1199.0
2008-07-04,,7228.376953125,,30.42799949645996,,,,999998.0,-1199.0
2008-07-07,356.66741943359375,7341.076171875,72.66999816894531,30.388999938964844,3.930000066757202,25.780000686645508,2243.320068359375,999998.0,-1201.0
2008-07-08,359.8359069824219,7051.818359375,73.01000213623047,30.39299964904785,3.880000114440918,23.149999618530273,2294.43994140625,999998.0,-1188.0
2008-07-09,344.3333740234375,7048.21826171875,72.58000183105469,30.423999786376953,3.8340001106262207,25.229999542236328,2234.889892578125,999998.0,-1188.0
2008-07-10,349.0111083984375,7075.61767578125,72.48999786376953,30.447999954223633,3.811000108718872,25.59000015258789,2257.85009765625,999998.0,-1178.0
2008-07-11,346.4723815917969,7244.7265625,72.0999984741211,30.39299964904785,3.940000057220459,27.489999771118164,2239.080078125,999998.0,-1112.0
2008-07-14,342.8341064453125,7156.92724609375,71.91999816894531,30.395000457763672,3.880000114440918,28.479999542236328,2212.8701171875,999998.0,-1094.0
2008-07-15,347.23199462890625,6834.20849609375,71.87000274658203,30.365999221801758,3.8440001010894775,28.540000915527344,2215.7099609375,999998.0,-1030.0
2008-07-16,359.9058532714844,6710.60888671875,72.05999755859375,30.40999984741211,3.934000015258789,25.100000381469727,2284.85009765625,999998.0,-1002.0
2008-07-17,368.18182373046875,6974.47802734375,72.23999786376953,30.309999465942383,4.038000106811523,25.010000228881836,2312.300048828125,999998.0,-25.0
2008-07-18,365.71307373046875,6815.28857421875,72.19000244140625,30.325000762939453,4.080999851226807,24.049999237060547,2282.780029296875,999998.0,46.0
2008-07-21,361.7149963378906,7085.6376953125,71.98999786376953,30.34000015258789,4.066999912261963,23.049999237060547,2279.530029296875,999998.0,16.0
2008-07-22,345.2829284667969,7065.6181640625,72.44999694824219,30.354000091552734,4.0970001220703125,21.18000030517578,2303.9599609375,999998.0,-52.0
2008-07-23,350.2105407714844,7309.79638671875,72.80999755859375,30.398000717163086,4.1479997634887695,21.309999465942383,2325.8798828125,999998.0,-87.0
2008-07-24,335.4277038574219,7368.04638671875,72.93000030517578,30.424999237060547,4.015999794006348,23.440000534057617,2280.110107421875,999998.0,-77.0
2008-07-25,337.4667053222656,7233.5869140625,72.86000061035156,30.450000762939453,4.111000061035156,22.90999984741211,2310.530029296875,999998.0,-69.0
2008-07-28,331.1597595214844,,72.6500015258789,30.465999603271484,4.01800012588501,24.229999542236328,2264.219970703125,,
2008-07-29,338.95599365234375,7014.4384765625,73.30999755859375,30.5,4.044000148773193,22.030000686645508,2319.6201171875,999998.0,-69.0
2008-07-30,341.7446594238281,7070.318359375,73.31999969482422,30.606000900268555,4.047999858856201,21.209999084472656,2329.719970703125,999998.0,28.0
2008-07-31,340.69512939453125,7024.0283203125,73.2300033569336,30.645000457763672,3.9790000915527344,22.940000534057617,2325.550048828125,999998.0,28.0
2008-08-01,338.02642822265625,7002.50830078125,73.41999816894531,,3.947999954223633,22.56999969482422,2310.9599609375,999998.0,21.0
2008-08-04,339.5357360839844,6977.328125,73.45999908447266,,3.9719998836517334,23.489999771118164,2285.56005859375,999998.0,27.0
2008-08-05,350.1605529785156,6813.36865234375,73.87999725341797,,4.006999969482422,21.139999389648438,2349.830078125,999998.0,-87.0
2008-08-06,354.0287170410156,7026.20849609375,74.23999786376953,,4.047999858856201,20.229999542236328,2378.3701171875,999998.0,-209.0
2008-08-07,359.4760437011719,7024.54833984375,74.55000305175781,,3.934999942779541,21.149999618530273,2355.72998046875,999998.0,-196.0
2008-08-08,367.0124206542969,7209.0068359375,75.8499984741211,,3.950000047683716,20.65999984741211,2414.10009765625,999998.0,-320.0
2008-08-11,373.9590759277344,7325.58642578125,76.12999725341797,,4.001999855041504,20.1200008392334,2439.949951171875,999998.0,-409.0
2008-08-12,375.0985107421875,7293.76611328125,76.1500015258789,,3.9179999828338623,21.170000076293945,2430.610107421875,999998.0,-291.0
2008-08-13,372.9095458984375,7292.30615234375,76.20999908447266,,3.947000026702881,21.549999237060547,2428.6201171875,999998.0,-215.0
2008-08-14,376.9076232910156,7326.0361328125,76.66999816894531,,3.8919999599456787,20.34000015258789,2453.669921875,999998.0,-241.0
2008-08-15,376.2479248046875,7196.466796875,77.18000030517578,,3.8519999980926514,19.579999923706055,2452.52001953125,999998.0,-243.0
2008-08-18,369.7610778808594,7000.70849609375,77.12000274658203,,3.815999984741211,20.979999542236328,2416.97998046875,999998.0,-240.0
2008-08-19,360.3956298828125,6978.568359375,76.83999633789062,,3.8420000076293945,21.280000686645508,2384.360107421875,999998.0,-152.0
2008-08-20,362.49462890625,7040.8681640625,76.95999908447266,,3.7990000247955322,20.420000076293945,2389.080078125,999998.0,-238.0
2008-08-21,361.27520751953125,6918.4482421875,76.19999694824219,,3.8380000591278076,19.81999969482422,2380.3798828125,999998.0,-381.0
2008-08-22,366.0229187011719,6911.6083984375,76.80999755859375,,3.867000102996826,18.809999465942383,2414.7099609375,999998.0,-363.0
2008-08-25,360.3256530761719,7030.6884765625,76.79000091552734,,3.7909998893737793,20.969999313354492,2365.590087890625,999998.0,-363.0
2008-08-26,356.807373046875,6964.568359375,77.25,31.57699966430664,3.7839999198913574,20.489999771118164,2361.969970703125,999998.0,-367.0
2008-08-27,358.636474609375,7080.93798828125,77.05000305175781,31.54800033569336,3.7720000743865967,19.760000228881836,2382.4599609375,999998.0,-222.0
2008-08-28,362.6545104980469,7033.33837890625,77.1500015258789,31.565000534057617,3.7950000762939453,19.43000030517578,2411.639892578125,999998.0,-231.0
2008-08-29,352.6493835449219,7046.078125,77.37999725341797,31.520000457763672,3.812999963760376,20.649999618530273,2367.52001953125,999998.0,-248.0
2008-09-01,,6813.05859375,,31.65999984741211,,,,999998.0,-208.0
2008-09-02,350.2005310058594,6699.78857421875,78.05999755859375,31.801000595092773,3.746000051498413,21.989999771118164,2349.239990234375,999998.0,-162.0
2008-09-03,335.3777160644531,6584.89990234375,78.08999633789062,31.780000686645508,3.697000026702881,21.43000030517578,2333.72998046875,999998.0,-113.0
2008-09-04,323.9232482910156,6412.60009765625,78.61000061035156,31.91699981689453,3.6429998874664307,24.030000686645508,2259.0400390625,999998.0,-187.0
2008-09-05,331.1297912597656,6307.25048828125,78.93000030517578,31.790000915527344,3.6600000858306885,23.059999465942383,2255.8798828125,999998.0,-204.0
2008-09-08,330.67999267578125,6658.6591796875,79.58999633789062,31.83799934387207,3.6649999618530273,22.639999389648438,2269.760009765625,999998.0,-317.0
2008-09-09,319.14556884765625,6424.740234375,79.25,31.899999618530273,3.5959999561309814,25.469999313354492,2209.81005859375,999998.0,-234.0
2008-09-10,321.7843017578125,6457.97998046875,79.8499984741211,32.0890007019043,3.6410000324249268,24.520000457763672,2228.699951171875,999998.0,-19.0
2008-09-11,323.7333679199219,6251.9208984375,80.1500015258789,32.02000045776367,3.621999979019165,24.389999389648438,2258.219970703125,999998.0,-47.0
2008-09-12,321.9742126464844,6310.65087890625,78.97000122070312,31.8799991607666,3.7300000190734863,25.65999984741211,2261.27001953125,999998.0,-38.0
2008-09-15,311.6092224121094,6052.42236328125,78.91000366210938,32.13999938964844,3.4830000400543213,31.700000762939453,2179.909912109375,999998.0,-50.0
2008-09-16,316.20697021484375,5756.56396484375,79.06999969482422,32.04999923706055,3.490999937057495,30.299999237060547,2207.89990234375,999998.0,-104.0
2008-09-17,311.9190673828125,5800.84423828125,78.0999984741211,32.119998931884766,3.4100000858306885,36.220001220703125,2098.85009765625,999998.0,-169.0
2008-09-18,327.551513671875,5641.9248046875,78.0199966430664,32.17499923706055,3.437000036239624,33.099998474121094,2199.10009765625,999998.0,5.0
2008-09-19,333.7485046386719,5970.3525390625,77.68000030517578,32.11000061035156,3.7690000534057617,32.06999969482422,2273.89990234375,999998.0,-63.0
2008-09-22,318.3659362792969,6110.572265625,76.1500015258789,31.989999771118164,3.8259999752044678,33.849998474121094,2178.97998046875,999998.0,-45.0
2008-09-23,312.518798828125,6182.18115234375,76.47000122070312,31.959999084472656,3.8410000801086426,35.720001220703125,2153.330078125,999998.0,-56.0
2008-09-24,314.98760986328125,6132.572265625,76.79000091552734,32.01499938964844,3.7709999084472656,35.189998626708984,2155.679931640625,999998.0,-30.0
2008-09-25,319.73529052734375,6060.80224609375,76.98999786376953,32.04999923706055,3.861999988555908,32.81999969482422,2186.570068359375,999998.0,-1.0
2008-09-26,321.4644470214844,5929.6025390625,76.94999694824219,32.0,3.8269999027252197,34.7400016784668,2183.340087890625,999998.0,-17.0
2008-09-29,297.466064453125,,77.47000122070312,32.40999984741211,3.631999969482422,46.720001220703125,1983.72998046875,,
2008-09-30,306.7416076660156,5719.25439453125,79.44999694824219,32.32500076293945,3.8269999027252197,39.38999938964844,2091.8798828125,999998.0,-11.0
2008-10-01,303.0833740234375,5763.98388671875,79.45999908447266,32.15999984741211,3.7679998874664307,39.810001373291016,2069.39990234375,999998.0,121.0
